departamento_id,porcentaje_documentos,nivel_complejidad,demora_real_horas
2,0.8653667713943823,5,70.68542586668843
2,0.7247220740407075,2,65.22924421006627
3,0.951358534033553,3,49.819713578820455
2,0.5667066498416444,2,65.48953204800254
1,0.4876324845979163,2,43.62103244598685
4,0.921218440942757,4,37.13606557731077
3,0.7419513094287402,1,40.66407342408196
0,0.6251529230069341,5,61.121958105272086
1,0.6909686947235022,2,40.09353685481027
2,0.6066440109728213,1,52.4620793367285
2,0.835192840175707,3,60.36655876431768
0,0.8788117921421973,3,28.731570854718584
3,0.5816296864277841,4,75.0823111977474
2,0.6788826471882714,1,43.54063858332532
0,0.5461999620282753,3,50.67931933631786
2,0.5224272026292867,5,89.25002163170383
0,0.9377318180891409,5,50.89619343371422
2,0.7924538031991386,4,67.12196682446438
1,0.9753833779050178,2,22.583653796530136
1,0.5409767597584249,3,50.78187943197176
3,0.44870982485072297,4,77.53673065147329
2,0.595429186076565,5,87.59371772352779
2,0.5544586229111688,1,60.18984406276893
1,0.9582313901577496,3,36.57762650565916
2,0.9387865327348577,3,60.31113098410948
2,0.531140849320477,1,59.481497072150255
2,0.7946583921527337,1,49.0113683578809
2,0.7670495844019749,5,82.84971677263015
1,0.4046825012938986,2,46.40214393297074
4,0.9950438184779151,1,15.38825992987301
0,0.7690103523090364,3,45.58389689699523
3,0.7838669538423597,5,68.80641287791083
4,0.41563265098799274,3,53.302494563104474
0,0.5017180591418658,4,62.908495438263486
1,0.9952337059134897,5,43.91215476679277
0,0.6193609378351128,4,54.98817085772557
1,0.7193135961141663,1,27.855525722952017
0,0.5618406078984528,5,68.52217405925907
1,0.7823301600960755,2,41.379975820611605
0,0.7159302306000631,3,44.41257044585858
2,0.8856995292544422,3,60.93673939964408
4,0.7186639972546702,5,54.5254541397279
4,0.7653251751553216,3,39.716076321433235
2,0.5886692324103737,3,72.88357328759248
2,0.5092173229293215,2,59.67457065249437
2,0.5179200001272657,3,72.40513584798971
1,0.801896212491426,1,24.3130817980014
1,0.7807571583434798,4,51.97387809704844
3,0.6834521912244638,2,50.19655339458311
1,0.5882687731885324,4,53.33735249281342
1,0.43269876834981286,3,61.69580981787141
2,0.7343819662746216,2,63.79070416073212
3,0.9918839235544907,2,48.938988597514545
4,0.5734473773602877,4,53.02465040560897
2,0.8963240749167342,1,38.473263737777415
0,0.5229708783604814,4,59.9858404521246
0,0.9418445784893753,5,45.40709999876272
4,0.8583844544982464,3,32.73464643793518
3,0.8701900723466794,2,42.350814169988986
1,0.5642330729440941,2,42.79219185416535
4,0.520387681296747,5,59.23414187053157
0,0.9142942426375298,1,19.90756248183324
2,0.5951684888260654,3,75.64983117516006
0,0.8882887631466888,2,26.853590157762994
1,0.7466740772669407,3,37.65983932056139
4,0.4475378836410619,3,57.946208703265214
2,0.6823035466533959,3,68.96693108893302
2,0.6116020297284932,1,57.082877597244966
4,0.8504086473849134,1,20.167830671881795
3,0.7961048637584873,1,41.478847273627544
3,0.7861125779802947,1,38.506581329645954
2,0.8512935422168427,4,69.71919041567284
3,0.8392800877670578,5,71.93352703573508
3,0.5757669970378685,2,62.8532710290667
4,0.7472894412614541,1,30.47066051225635
4,0.9902356659174739,1,14.155509078942668
4,0.606836721581946,3,49.04365347020124
2,0.9473118766949038,4,68.8272548691223
4,0.4995519265317514,2,40.15876254954819
1,0.4803836441114387,5,65.01239622770238
0,0.7150766025929545,3,43.506094179423044
4,0.531445237478395,3,54.73414891331362
0,0.9805305281860508,4,37.02174949399314
3,0.5871356536329942,2,59.248457716218844
2,0.4145987997248527,4,87.98765791682551
2,0.8343351085397304,1,46.59771184465657
3,0.791203274395482,4,58.64774087428827
2,0.6429642752259532,1,51.39431739814615
2,0.6953353724214142,5,88.87696100853422
3,0.5349729327656055,3,59.70923742497315
4,0.8733532841516533,1,19.00901854725889
2,0.6810939987152664,3,71.85065914896383
0,0.9674378922895049,4,37.974251130030524
4,0.7937314288527471,5,56.18061492576764
0,0.46965849461430803,5,65.35995004189566
2,0.43978624205208694,4,85.39656244348365
0,0.9960433834401217,1,5.425584248447788
2,0.8395328411776688,5,76.54478433688627
0,0.5823848281916458,4,47.73232968801581
0,0.639580593681547,2,34.63482837751769
2,0.8148546667966732,4,70.04594708546664
0,0.4846244076959053,2,45.48973015173724
1,0.7043662965197139,3,41.32724747424115
3,0.9125917198209261,2,44.22379646802031
1,0.8354293000538726,1,19.1505319656095
4,0.9003931303130086,3,33.35403201816075
0,0.5990490689547825,1,36.099090556574154
0,0.9030984016310118,3,30.895023671262365
3,0.46760124677525217,2,59.0203166933664
2,0.5233017277021841,3,79.2823452049888
0,0.8134008229570394,1,23.639074720630358
0,0.7636356599143175,5,54.64612248776898
2,0.7335590321453184,1,52.54937102270808
4,0.4600602859772748,4,62.33185705149369
0,0.9979744847876187,2,23.55839722928936
1,0.6650407679383603,1,26.02056716116105
0,0.6201235275797659,2,35.40396997511358
1,0.6855341886963235,3,55.39029318887834
1,0.7305132184958534,1,29.601445952260633
1,0.9470381046821955,1,20.973946536862904
1,0.5471574170944425,5,66.77975639771964
2,0.48368507994288007,1,54.808373737207596
4,0.7916360987203629,2,27.623727746400053
4,0.6276398389481241,3,53.634880392132104
3,0.49332511485340474,5,85.2808737269184
2,0.9026024853915124,2,50.40830014300751
2,0.5929683314698846,1,61.52032072162315
4,0.4817032924585777,3,55.03473525174918
4,0.890261862897179,1,17.995593039549863
3,0.5394322051641929,2,64.14124985685048
0,0.5670030302458049,2,45.03109448326319
4,0.9704173785836069,4,40.88046439249604
4,0.8225813625107773,1,25.0441518733512
1,0.7989071717559986,2,33.14912918992927
0,0.7201783255760812,1,23.320758146171105
2,0.948322304849878,5,75.47298457806185
4,0.8374491074107483,5,58.82911301984808
1,0.41976860221072365,5,73.60868131971574
4,0.8115391280372404,4,44.55876300899413
0,0.678286300508143,4,55.77540658613411
1,0.8294401544593908,4,46.36441487515211
2,0.9678784572243446,1,41.132819157700865
0,0.6398158627518764,4,58.175493235863705
2,0.8214262147135059,3,60.74975189027936
4,0.44157734460401016,2,48.95555793591123
3,0.5429539257484021,3,68.20389870245161
4,0.4189608145867013,4,68.00007478884847
2,0.8393550659125506,1,45.20197680517633
4,0.918445852899548,2,23.321902619494338
0,0.41424764868090275,5,64.51516818703516
3,0.6514622718928393,4,69.90659998628493
1,0.9506492637412701,1,18.60432342389519
4,0.43841728475775366,1,44.253132972000245
1,0.4890864604846815,1,30.93603036780228
4,0.9413499804237813,3,26.79520688623906
2,0.8431386097869489,5,78.82252311519966
1,0.6948891764209586,3,39.58793719092999
0,0.49618367896046295,2,37.3706597268075
0,0.5682018134837604,2,44.285877716945514
1,0.4770986719383631,5,69.88445583748951
4,0.7623661158808529,5,58.48516226298874
0,0.6025523461904394,1,32.93217540549921
1,0.6767192034893779,4,56.44415399937621
4,0.617080730275781,5,67.4873043529625
1,0.7016899662149996,3,47.55867163404806
4,0.41965103565288364,1,43.90877984688443
3,0.8152924223633092,4,58.254556985665495
4,0.7558717019600973,1,29.473997258778645
1,0.6734851623060638,3,48.89064169186929
1,0.6171704228672604,2,39.54229189228412
1,0.9460590433530155,2,21.825621306211637
4,0.5365290571363147,4,58.14049690240299
3,0.6558317548976289,4,63.85925661284203
2,0.4078304592833524,3,78.09745125669453
3,0.8221378728103468,1,41.1321154286792
3,0.5107745034395482,4,74.44348486134635
2,0.7055319523402996,3,65.41958139487619
4,0.6354608291416921,2,38.14600785750989
4,0.6066118535579279,2,46.99291790059537
2,0.7117035686022248,2,60.61030561107031
4,0.41014784926756315,2,49.815220559105505
1,0.9956530009004687,4,34.94971304014631
1,0.5404711562239237,4,53.87823787871344
3,0.7623232265649802,3,62.569069075064334
0,0.7565481700788732,1,30.638263876068475
2,0.9660844391256338,1,42.468455163515586
3,0.7722579197840039,5,80.79629986992211
3,0.8171427536644849,5,69.29919507154685
4,0.5839128314996043,4,53.16864026994732
1,0.9613481485392331,4,43.49419070609765
2,0.9548826037951456,2,48.30008798836687
4,0.6716201909040573,5,65.10248414080206
4,0.5333765794813019,5,62.63788494779175
2,0.6931923421762923,3,71.01896241419485
3,0.9522123316911785,3,46.90030305029406
2,0.7961131777966562,5,74.42391547271824
4,0.6176003738471799,5,58.82414054170975
2,0.4954753011671848,3,76.07909984006142
1,0.8883891699231654,3,37.56653252849309
3,0.5181830685645475,2,49.185046750546505
4,0.707095888796317,1,25.765981896561634
2,0.42551845069397,1,62.53714901604254
0,0.8459825396064193,3,33.87808551223358
3,0.8544471380457779,4,61.883085290747424
3,0.7500660178575091,4,67.14282212486022
4,0.948698283388252,2,22.316496598463353
2,0.9259514957210763,1,42.589774038820096
2,0.44265825689554683,2,63.79651970004986
1,0.9165421028535656,1,13.833165453008853
4,0.6995720045729251,4,55.016883084376595
0,0.5004340129622588,2,47.63954573327766
2,0.5595816432708454,1,56.20100660336809
2,0.4649128885406322,2,75.37871488626828
2,0.9154437028360088,5,72.14266151987898
2,0.4985943539708222,3,72.22384577336558
4,0.5440125306285877,2,47.735091458794756
2,0.954592103580593,1,43.754158743965206
0,0.8877443091313177,2,31.552233934009188
1,0.9832471404294515,1,17.365897013624565
4,0.4598418206923597,1,31.148270180081674
2,0.48972380744378746,1,63.96894060569167
3,0.4057259405167841,4,86.39291554069517
2,0.5693461268909479,3,70.82507032489673
4,0.9128409135550327,2,19.49278943352625
2,0.5833753592142195,2,64.5205098463895
4,0.5184571229327588,3,52.77152791471549
3,0.9908608206564796,2,39.23894247871978
4,0.7085882170715729,1,28.21645734540613
2,0.5955004297351043,5,95.40838682044347
2,0.8668494614605721,2,43.25634369747043
1,0.450447541788068,3,57.45619390531978
3,0.5079711081299636,4,73.86426088894135
1,0.916962270693859,5,43.37259148074914
3,0.5850242587290724,3,68.62594208923583
0,0.7346764172016604,2,32.83713650300614
2,0.9074640726203796,5,66.76023744336736
1,0.607422477097094,3,55.48898944609756
2,0.7175327132471716,1,47.260588280801045
4,0.6738774379729469,3,39.87741150196991
1,0.9104527060631232,4,43.21919618297277
3,0.9075934047915166,1,26.205093073077958
1,0.8096641239774605,2,35.674859951012934
0,0.5553366272801104,3,52.78137563964538
1,0.6445312848901923,4,54.83613568131452
4,0.9164282879147007,4,42.19217711906908
4,0.8266642297151588,5,48.89811294825418
1,0.8363005576739924,1,26.11231218646145
3,0.6620639782603097,2,54.21640258393076
1,0.6991483161323846,1,27.093564555339917
3,0.9504554580110082,4,52.2672278711708
4,0.670316462344388,2,34.99576179886323
0,0.8065349032929952,4,36.36333693662736
0,0.8861276728456691,2,31.18902085354859
0,0.4613725102579729,2,46.947306409662296
3,0.8478007614458358,2,46.63197438828617
4,0.7223782001214829,4,49.46657785477209
2,0.6886924213014634,2,55.62096265917397
4,0.6449716155927723,5,56.02595113525964
2,0.5639549922155978,4,78.33466141373738
3,0.5997050793999038,2,56.78268307338916
3,0.6258884978629238,4,70.26128753757989
3,0.4053231631731521,1,55.14591611297602
1,0.8310597662569965,3,35.01980807641586
0,0.68286126205514,1,30.889593714082903
2,0.9384208337165991,5,78.8034115527785
4,0.5324524131021222,5,70.47608280464058
3,0.6134334503556528,4,72.41515311651965
1,0.6677920641097426,1,31.822922230226247
0,0.5952586678385683,5,69.59130833651189
0,0.7585493695737029,1,23.043371545697696
3,0.8350267812658134,5,73.72173841074876
0,0.8188353766952015,5,53.853001480399286
0,0.906263240440589,5,46.0258527655982
3,0.7456659769235174,3,66.18845984185201
4,0.9718396066646937,5,41.34400149157439
1,0.7125446874541597,1,22.48277446674723
1,0.6762541947983404,2,36.6547127586266
0,0.49574444497283787,2,41.08691970444401
1,0.7447807881989273,2,35.98564585698541
4,0.46886936124733714,5,71.67852524971178
3,0.6604085249698188,4,67.72728689801032
2,0.40611042621689875,4,89.48589804548196
4,0.532013766484898,4,57.645523260053714
1,0.9266791164643079,1,10.650645042526392
1,0.5110963952027839,4,63.09891624582613
1,0.6358408133366346,3,44.89811713590081
2,0.9187146280429673,2,52.23747143258474
2,0.5813092260806244,2,68.00688736204603
3,0.9116343153970603,4,53.10108173039704
4,0.8705917524192013,4,38.90286948744315
3,0.549678099440501,4,76.15724965591795
4,0.7349351603581697,2,37.763436677319376
1,0.43936725005081045,4,68.44962122652484
1,0.7067355543479245,3,45.81342804858386
2,0.5007905988215273,1,67.99596834623588
0,0.8516415662208743,4,44.523626227174795
0,0.551302528145218,1,31.014422992292086
2,0.673045281588146,2,66.83730131922188
1,0.7264940725705195,4,46.485341522579404
1,0.9423284735971766,1,12.121820327434204
3,0.8805524089215051,3,55.35711150458341
3,0.6491842269126564,2,56.62128274819384
3,0.4078434080975196,4,83.48503516781228
4,0.4143672295685426,3,49.78328534564756
2,0.7811860913642048,3,62.179510461861994
4,0.9392381158322703,2,23.0472641821786
4,0.8735161961215383,3,32.99460687429232
1,0.8828049381606429,1,22.53734622761116
4,0.7240972043363139,2,37.95062800377458
2,0.46962324884749224,5,95.30162055427442
2,0.9555481956041331,4,62.75685751304392
0,0.8705785538394168,5,49.0100334061794
3,0.8566171903877664,3,45.420586111166266
4,0.5666820452597401,5,69.4655780914577
0,0.8942544425776555,2,31.88308492469387
2,0.7715786076423135,3,59.21740662286443
2,0.7238949637128308,4,82.18715650343029
0,0.49591257103037917,4,56.792939623217144
1,0.4390746045866439,2,45.546193358628514
2,0.972294797913035,4,64.84679624703895
0,0.5675280790697359,3,48.390270427975615
4,0.5926037387929388,4,58.16623922666956
3,0.9306704473504932,2,44.49133011675862
1,0.664635389994375,1,34.1915723203346
2,0.5870134036731313,1,60.66596752311456
4,0.8762945125057271,4,43.5288400165143
4,0.6129395562657253,3,46.70533659763733
2,0.847063465206007,1,44.83045464602878
4,0.5605791525002561,2,42.567097450678666
2,0.8715085246291424,3,67.32274613857992
2,0.8390055069529972,3,57.43798733017098
4,0.4694596210900416,1,38.15157539381819
1,0.7855651686745715,1,24.311500319801986
0,0.824375645377946,5,49.29372645928298
4,0.6484286173153266,5,64.54914811415426
1,0.5190681418838103,4,57.2320285866094
0,0.9210845384376755,2,25.43597905330043
0,0.864397351379517,1,20.329380004237965
4,0.6948144523548891,5,61.6811688405159
0,0.8738343953419383,4,41.45487159506854
3,0.7219015906847934,1,39.89041771686974
4,0.47351349550801064,2,42.0834300628459
2,0.8396676216295911,5,75.38336481991772
1,0.7913964664234971,1,26.669580466130135
2,0.5333139106077339,3,76.18219302684672
0,0.9074088576743481,5,57.23297488026448
1,0.7757332980105542,1,23.558370700475272
1,0.9591948375323842,1,14.252599123911521
1,0.5771006055038878,2,41.698983703637225
2,0.9512313394860764,2,54.13177101760843
2,0.5145727288446463,1,59.16657844087075
1,0.8351977899770986,1,23.000485245672845
4,0.9402148883234572,2,23.088510206564877
4,0.6020738030052745,3,50.5664000449913
3,0.7088646889246287,1,38.33539215815334
3,0.6122947047118236,5,75.82811441238918
4,0.47690318626550154,3,59.21003072711491
1,0.5834045542778332,2,36.94592030250155
4,0.5555991090575587,5,69.57151312928713
4,0.7492340782049081,3,33.676756747465724
3,0.4746333520601172,4,81.18716277749276
0,0.9219482730865398,3,39.57322143818439
0,0.9040510339466029,2,22.763218297503954
2,0.9779106580343301,5,71.25336163227229
0,0.6371560243036329,4,53.90715229944238
3,0.9445711485859593,5,66.43690660191648
2,0.8418529604290339,5,80.25186522639274
3,0.6338382645328431,4,73.50450716266184
3,0.8167915918625437,5,78.719981864879
3,0.9327765337684621,3,50.87474824624232
1,0.7547365412096884,3,45.153341617973304
1,0.7457022359051777,4,49.471006722500555
1,0.8829091930477533,2,20.393814954640956
0,0.5658465320368451,2,37.05993194249946
3,0.8720834400473564,2,41.786716510050546
2,0.8077488120178509,3,64.68604021959075
2,0.7258647982381204,2,57.200172964995424
0,0.8285965212644055,1,20.73718851693857
2,0.6196549413571355,3,67.40767937397229
2,0.6768891334640956,5,88.00608952268631
0,0.9242467204215503,1,19.826501722632155
0,0.8372800361257214,1,19.32441086006692
0,0.8372078383644059,2,28.391622773951752
0,0.8767096449267451,2,29.900993448662604
4,0.6800266975001028,5,63.45030698022144
2,0.7847489614196175,4,64.2450486346111
2,0.4435508896996053,2,71.19736894100085
1,0.8987190948707096,2,27.796624252251494
3,0.8862849263839347,4,55.87477852643214
2,0.47970355804299925,5,94.59347375885785
3,0.4211838120289653,1,56.099923984707864
1,0.5009403602179081,3,41.317302486746264
3,0.875342479571103,5,68.00952832180771
0,0.8816392894873519,2,34.02394990657859
0,0.9822040427217533,5,38.403726677517085
2,0.7556905182278173,4,72.14806966849628
3,0.8535267313677904,1,33.23452322138497
2,0.7892218028641985,3,58.393057588208855
0,0.463293113981476,1,41.73600257624092
4,0.6737127333489479,1,29.487075279937926
4,0.49176557991070635,3,46.174357856231865
2,0.6368450592003536,2,61.04254594294514
3,0.9481615687389456,5,56.69153259280956
4,0.5686238248870795,3,49.75305359285954
0,0.9419009519721183,4,36.4173909818156
3,0.5347640430616751,3,67.9419221931099
0,0.8621349342323353,5,53.962543527405344
1,0.7874737212477625,5,55.07523315205151
0,0.579365496635909,1,31.69427606235052
3,0.5856468389243064,5,80.70830721661714
0,0.866968787751702,3,21.118483286254715
2,0.62269324344356,1,51.9697437124886
4,0.6390466832319198,2,41.09695699971552
0,0.6299528429244597,2,36.81849444001134
2,0.4127128201091326,1,60.18434926564975
1,0.49931590502650236,5,67.45321374506312
3,0.7722449874540744,1,34.37171152133502
1,0.9100811144720801,3,26.005966115976012
4,0.553973068036955,1,26.617534323169686
0,0.7628041044859158,3,42.46381721587899
3,0.4667523498126003,4,74.84053471386419
1,0.6880697971405996,2,32.07480995202655
4,0.5912482695838801,1,31.583056183085024
4,0.5512538648439114,1,29.72327153128843
3,0.7250598896230898,5,78.15824736201712
3,0.4092871427598479,5,87.8697152751165
1,0.47698758540063646,5,73.82598485599317
1,0.5876862399976307,1,32.01854653262145
3,0.5219964003632812,4,79.93911924379296
2,0.4053851708512795,3,83.067097886479
3,0.805053756300866,4,69.99407471265086
4,0.8226867801702479,2,22.751229237702415
3,0.9740980640778422,5,61.80274181561149
2,0.571802928396814,5,93.06727114230912
2,0.627137161197541,1,52.37231376905567
4,0.7236544506378539,5,55.48941792036679
4,0.5894907760276464,3,45.87706826530048
0,0.5450339581941683,5,66.21561555407432
0,0.917198046724975,2,18.966862460656767
2,0.9529532924697012,4,70.94499815795626
0,0.7052933338991516,3,40.941569308625176
3,0.5706767921353207,4,70.20527530193559
1,0.6288141966634937,3,42.4075172678558
3,0.9454525736566382,2,33.59497977353299
0,0.7355790516473821,5,53.3064496125607
2,0.4922621744403937,3,81.1879710395364
0,0.564762290279743,1,38.81752218411624
1,0.8706427795578471,5,49.96969881216012
2,0.9149230862040146,3,59.49494180607323
0,0.8007784717079958,3,37.09449476752775
4,0.43965498070791864,4,60.699060794432704
3,0.41218869145014836,1,59.81573298644747
2,0.6456904376167516,2,65.39467460689437
2,0.5026783752657975,1,63.43916064486249
1,0.7398183136866388,3,46.06146571756243
3,0.5179049352700591,3,70.95741502271719
2,0.9409554355652205,1,35.869982308889945
1,0.753719807849016,5,57.12174272514809
0,0.8169050448092141,1,20.095559723785374
4,0.578847494151703,2,41.11245597262553
1,0.5608677251326168,4,56.42193904812152
1,0.5911169251485607,1,34.04080268368274
0,0.7734909802156622,5,52.296133429203756
0,0.4633938089144819,1,40.2912852823396
4,0.6730567315335219,5,63.64992802611359
